year,month,day,num_article,words
2025,10,6,7,"['ministre', 'français', 'sébastien', 'lecornu', 'remettre', 'lundi', 'démission', 'emmanuel', 'accepter', 'chef', 'gouvernement', 'mandat', 'court', 'histoire', 'pays', 'démissionner', 'jour', 'nomination', 'nommer', 'septembre', 'susciter', 'vif', 'critique', 'opposition', 'droite', 'présenter', 'partie', 'dimanche', 'soir', 'mardi', 'assemblée', 'national', 'délivrer', 'déclaration', 'politique', 'général', 'agir', 'perdre', 'pouvoir', 'janvier', 'françois', 'bayrou']"
2025,10,5,1,"['ae', 'chance', 'pouvoir', 'venir', 'bout', 'terrorisme', 'assurer', 'analyste', 'politique', 'burkinabè', 'pays', 'limitrophe', 'bénin', 'côte', 'ivoire', 'sénégal', 'tchad', 'dynamique', 'allier', 'estime', 'tinga', 'martin', 'sawadogo', 'revenir', 'sputnik', 'afrique', 'récent', 'rencontre', 'président', 'nigérien', 'centré', 'sécurité', 'diplomatie', 'développement', 'pilier', 'confédération', 'rappeler', 'expert', 'indique', 'portée', 'réunion', 'résider', 'décision', 'important', 'exclure', 'information', 'stratégique', 'matière', 'économique', 'sécuritaire', 'train', 'mettre', 'place', 'force', 'augmenter', 'frappe', 'note', 'ajouter', 'renforcer', 'capacité', 'dimension', 'instrument', 'permettre', 'donner', 'moyen', 'ressource', 'nécessaire', 'spécialiste', 'référence', 'annonce', 'issue', 'prochain', 'inauguration', 'bamako', 'banque', 'investissement', 'cadre', 'souveraineté', 'global', 'passer', 'monétaire', 'fois', 'africain', 'institution', 'genre', 'financer', 'économie', 'valoir', 'enjeu', 'coopération', 'international', 'souligner', 'aller', 'fédération', 'remplir', 'condition', 'adhérer', 'bric', 'insécurité', 'monde', 'provoquer', 'occidental', 'france', 'tête', 'union', 'partenaire', 'bienvenue', 'salutaire', 'complet']"
2025,10,5,2,"['principal', 'événement', 'monde', 'octobre', 'matin', 'égypte', 'rouvrir', 'tombeau', 'amenhotep', 'iii', 'vieux', 'an', 'restauration', 'annoncer', 'ministère', 'tourisme', 'rwanda', 'prévoir', 'introduire', 'test', 'paternité', 'prénatal', 'précoce', 'accélérer', 'traitement', 'affaire', 'sensible', 'déclarer', 'directeur', 'général', 'institut', 'charger', 'ministre', 'sébastien', 'lecornu', 'former', 'gouvernement', 'dimanche', 'soir', 'rapporter', 'chaîne', 'télévision', 'français', 'citer', 'source', 'sein', 'parti', 'renaissance', 'police', 'londonien', 'signaler', 'arrestation', 'personne', 'suite', 'rassemblement', 'samedi', 'soutien', 'organisation', 'interdire', 'palestin', 'action', 'ancien', 'président', 'géorgien', 'saakachvili', 'tenter', 'organiser', 'coup', 'état', 'pays', 'image', 'scénario', 'maïdan', 'ukrainien', 'irakli', 'kobakhidz', 'élection', 'local', 'syrie', 'législatif', 'fois', 'opposition', 'armée', 'prendre', 'pouvoir', 'renverser', 'bachar', 'assad']"
2025,10,4,1,"['accord', 'militaire', 'pakistan', 'arabie', 'dépasser', 'répercussion', 'afrique', 'numéro', 'marche', 'bertrand', 'scholler', 'analyste', 'géopolitique', 'conseiller', 'stratégie', 'décrypter', 'pacte', 'stratégique', 'signer', 'fin', 'septembre', 'saoudite', 'islamabad', 'promettre', 'assurer', 'défense', 'royaume', 'ombre', 'parapluie', 'nucléaire', 'inquiéter', 'washington', 'israël', 'expliquer', 'riyad', 'affirmation', 'autonomie', 'face', 'téhéran', 'menace', 'supplémentaire', 'enjeu', 'résonner', 'soutien', 'pakistanais', 'renforcer', 'influence', 'corne', 'concurrencer', 'chine', 'france', 'affaiblir', 'sahel', 'voir', 'nouveau', 'acteur', 'imposer', 'mer', 'rouge', 'prévenir', 'découvrir', 'inédit', 'redessiner', 'équilibre', 'lecteur', 'intégré', 'site', 'podcast', 'plateforme', 'préférer']"
2025,10,4,2,"['afrique', 'sud', 'applaudir', 'progrès', 'accord', 'paix', 'gazer', 'pretoria', 'saluer', 'volonté', 'hama', 'libérer', 'otage', 'israélien', 'rapporter', 'communiqué', 'ministère', 'affaire', 'étranger', 'avancée', 'susceptible', 'atténuer', 'profond', 'souffrance', 'humain', 'instaurer', 'confiance', 'indispensable', 'pays', 'lancer', 'appel', 'israël', 'falloir', 'travailler', 'libération', 'prisonnier', 'politique', 'palestinien', 'participant', 'flottille', 'humanitaire']"
2025,10,4,3,"['hôpital', 'ronger', 'os', 'marche', 'blanc', 'soignant', 'pari', 'représentant', 'france', 'rassembler', 'capitale', 'défendre', 'santé', 'budget', 'expliquer', 'sputnik', 'afrique', 'david', 'abdelhalim', 'bensaidi', 'président', 'association', 'ipadecc']"
2025,7,9,1,"['base', 'tour', 'contrôle', 'français', 'afrique', 'ouest', 'restitution', 'acte', 'souveraineté', 'mali', 'burkina', 'faso', 'niger', 'tchad', 'sénégal', 'vague', 'refus', 'tutelle', 'occidental', 'étendre', 'fois', 'france', 'posséder', 'militaire', 'nouveau', 'épisode', 'avenir', 'souverain', 'samba', 'mnender', 'diaw', 'président', 'parade', 'international', 'décrypter', 'portée', 'symbolique', 'stratégique', 'rupture', 'françafrique', 'ère', 'ouvrir', 'alliance', 'fonder', 'respect', 'mutuel', 'mur', 'rufisque', 'cacher', 'simple', 'coopération', 'système', 'écoute', 'communication', 'maritime', 'atlantique', 'vestige', 'néocolonial', 'déguiser', 'partenariat', 'rapporter', 'plan', 'économique', 'servir', 'manipuler', 'politique', 'intérieur', 'maintenir', 'régime', 'fantoche', 'écouter', 'version', 'allégé', 'émission', 'post', 'meilleur', 'qualité', 'lecteur', 'intégré', 'site', 'pouvoir', 'retrouver', 'interview', 'entier', 'plateforme', 'podcast', 'castbox', 'casts', 'addict', 'deezer', 'sputnikradio']"
2025,7,9,2,"['principal', 'événement', 'monde', 'juillet', 'soir', 'négociation', 'direct', 'russie', 'ukraine', 'intérêt', 'kiev', 'déclarer', 'kremlin', 'force', 'russe', 'progresser', 'terrain', 'jour', 'partie', 'ukrainien', 'accepter', 'nouveau', 'réalité', 'livraison', 'arme', 'épuiser', 'arsenal', 'européen', 'constater', 'secrétaire', 'état', 'us', 'marco', 'rubio', 'garçon', 'an', 'blesser', 'frappe', 'drone', 'plage', 'koursk', 'décéder', 'transport', 'moscou', 'bureau', 'rassemblement', 'national', 'perquisitionner', 'chef', 'parti', 'français', 'jordan', 'bardella', 'rapport', 'financier', 'rn', 'saisir', 'haut', 'autorité', 'guinéen', 'communication', 'épingler', 'france', 'reportage', 'tendancieux', 'contenir', 'information', 'inexact', 'recouper']"
2025,7,9,3,"['guinée', 'épingle', 'franc', 'reportage', 'juger', 'tendancieux', 'haut', 'autorité', 'communication', 'relever', 'regretter', 'juillet', 'diffusion', 'information', 'inexact', 'recouper', 'manque', 'équilibre', 'présentation', 'fait', 'régulateur', 'demander', 'média', 'français', 'traiter', 'professionnalisme', 'impartialité']"
2025,7,8,1,"['brigitte', 'main', 'tendre', 'président', 'vide', 'tapis', 'rouge', 'rose', 'emmanuel', 'arrivée', 'royaume', 'uni', 'français', 'descendre', 'avion', 'préférer', 'accrocher', 'rampe', 'vent', 'magistral', 'gêné', 'retourner', 'prince', 'william', 'kate', 'middleton', 'mai', 'dernier', 'vietnam', 'peine', 'arriver', 'prendre', 'petit', 'gifle', 'fouler', 'tarmac', 'moment', 'épique', 'élysée', 'qualifier', 'complicité', 'cérémonie', 'officiel', 'croire']"
2025,7,8,2,"['chinois', 'devenir', 'roi', 'dunk', 'vole', 'terrain', 'perforer', 'panier', 'basket', 'juillet', 'chen', 'dengxing', 'remporter', 'concours', 'tournoi', 'streetball', 'quai', 'france', 'décrocher', 'titre', 'viral']"
2025,7,7,1,"['demander', 'avis', 'intermédiaire', 'appeler', 'poutine', 'homme', 'politique', 'français', 'emmanuel', 'parler', 'téléphone', 'vladimir', 'devoir', 'juger', 'supposer', 'président', 'accepter', 'prendre', 'réponse', 'commenter', 'françois', 'asselineau', 'france', 'russie', 'savoir', 'membre', 'permanent', 'conseil', 'sécurité', 'pousser', 'débat', 'important', 'aiea', 'iran', 'prochain', 'semaine', 'cas', 'interprétation', 'chose', 'ajouter', 'retrouver', 'émission', 'analyste', 'directeur', 'think', 'tank', 'strategiker', 'sujet', 'karim', 'ancien', 'parlementaire', 'burkinabé', 'docteur', 'économie', 'bénéfice', 'record', 'société', 'état', 'burkinabè', 'écouter', 'version', 'allégé', 'post', 'meilleur', 'qualité', 'lecteur', 'intégré', 'site', 'pouvoir', 'podcast', 'plateforme', 'castbox', 'casts', 'addict', 'sputnikradio']"
2025,7,7,2,"['retrait', 'français', 'sénégal', 'dorloter', 'puissance', 'colonial', 'refuser', 'lâcher', 'lest', 'base', 'militaire', 'rufisque', 'rétrocéder', 'france', 'servir', 'contrôler', 'système', 'communication', 'navire', 'traverser', 'atlantique', 'expliquer', 'sputnik', 'afrique', 'samba', 'mnender', 'diaw', 'président', 'partenariat', 'alternatif', 'russie', 'développement', 'économique', 'saluer', 'tendance', 'africain', 'pays', 'aller', 'tchad', 'mali', 'niger', 'burkina', 'présence', 'dernier', 'stigmate', 'impérialisme', 'côté', 'franc', 'cfa', 'retirer', 'éviter', 'nouveau', 'échec', 'sahel', 'digérer', 'humiliation', 'subir', 'souligner', 'expert']"
2025,7,7,3,"['poutine', 'parler', 'france', 'russie', 'savoir', 'membre', 'permanent', 'conseil', 'sécurité', 'pousser', 'débat', 'important', 'aiea', 'iran', 'prochain', 'semaine', 'cas', 'interprétation', 'chose', 'ajouter', 'homme', 'politique', 'français']"
2025,7,6,1,"['vélo', 'voler', 'tour', 'france', 'camion', 'cofidi', 'hôtel', 'coureur', 'lille', 'rapporter', 'équipe', 'joli', 'butin', 'valoir', 'euro', 'athlète', 'devoir', 'prendre', 'remplacement', 'service', 'course', 'participer', 'étape', 'épreuve', 'totalenergie', 'vivre', 'mésaventure', 'an', 'dernier', 'dérober']"
2025,7,6,2,"['france', 'grand', 'exportateur', 'tomate', 'marocain', 'grâce', 'plateforme', 'logistique', 'perpignan', 'saint', 'charles', 'international', 'arriver', 'maroc', 'diriger', 'marché', 'national', 'pays', 'rapporter', 'agence', 'ecofin', 'réexpédier', 'considérer', 'exportation', 'français', 'phénomène', 'baptiser', 'drôle', 'paradoxe', 'réexporte', 'autosuffisant', 'produire', 'tonne', 'consommation', 'estimer', 'organisme', 'étude', 'statistique', 'agricole', 'image', 'générer', 'ia']"
2025,7,6,3,"['comore', 'fêter', 'an', 'indépendance', 'célébrer', 'souveraineté', 'défilé', 'militaire', 'stade', 'omnisports', 'malouzini', 'invité', 'président', 'tanzanien', 'samia', 'suluhu', 'éthiopien', 'taye', 'atske', 'histoire', 'coloniser', 'france', 'milieu', 'xix', 'siècle', 'devenir', 'colonie', 'français', 'décembre', 'référendum', 'voir', 'île', 'oui', 'opposer', 'juillet', 'république', 'proclamer', 'onu', 'reconnaître', 'mayotte', 'collectivité', 'territorial']"
2025,7,6,4,"['poutine', 'répondre', 'appel', 'téléphonique', 'refuser', 'dialogue', 'lavrov', 'poli', 'homme', 'politique', 'clairvoyer', 'satisfaire', 'instinct', 'idéologique', 'opportuniste', 'déclarer', 'journaliste', 'rossiya', 'pavel', 'zaroubine']"
2025,7,5,1,"['société', 'américain', 'blackrock', 'suspendre', 'recherche', 'investisseur', 'fonds', 'relance', 'ukraine', 'cause', 'absence', 'intérêt', 'revirement', 'washington', 'prendre', 'distance', 'kiev', 'révéler', 'bloomberg', 'devoir', 'lancer', 'semaine', 'prochain', 'rome', 'conférence', 'reconstruction', 'mars', 'rapporter', 'banque', 'occidental', 'priver', 'intention', 'attirer', 'milliard', 'dollar', 'préciser', 'france', 'travailler', 'proposition', 'remplacer', 'initiative', 'annuler', 'mesure', 'plan', 'efficace', 'soutien']"
2025,7,5,2,"['principal', 'événement', 'monde', 'juillet', 'matin', 'défense', 'russe', 'annoncer', 'annihiler', 'point', 'déploiement', 'mercenaire', 'région', 'zaporojié', 'guinée', 'équatorial', 'déposer', 'requête', 'france', 'cour', 'international', 'justice', 'demande', 'vendre', 'hôtel', 'situer', 'arc', 'triomphe', 'pari', 'immeuble', 'objet', 'conflit', 'pays', 'année', 'trump', 'qualifier', 'poutine', 'professionnel', 'déclarer', 'discuter', 'éventuel', 'sanction', 'dernier', 'entretien', 'téléphonique', 'reconnaître', 'russie', 'savoir', 'gérer', 'présent', 'milliard', 'franc', 'collecter', 'date', 'juin', 'profit', 'fsp', 'engin', 'explosif', 'découvrir', 'pont', 'nord', 'nigeria', 'béninois', 'angélique', 'kidjo', 'artiste', 'chanteur', 'africain', 'recevoir', 'étoile', 'prestigieux', 'hollywood']"
2025,7,4,1,"['expliquer', 'récent', 'entretien', 'poutine', 'important', 'france', 'pari', 'moscou', 'garant', 'traité', 'arme', 'nucléaire', 'tnp', 'valoir', 'chef', 'hexagone', 'préciser', 'appeler', 'vladimir', 'sujet', 'dossier', 'iranien', 'estimer', 'essentiel', 'obtenir', 'engagement', 'leader', 'russe', 'sens', 'dirigeant', 'français', 'souligner', 'progrès', 'règlement', 'crise', 'ukrainien', 'conversation']"
2025,7,3,1,"['français', 'payer', 'prix', 'politique', 'emmanuel', 'indiquer', 'issue', 'récent', 'conseil', 'européen', 'paquet', 'sanction', 'russie', 'prêt', 'destruction', 'économique', 'france', 'date', 'amorcer', 'arrivée', 'pouvoir', 'bruno', 'maire', 'jour', 'mettre', 'économie', 'russe', 'genou', 'compétent', 'chanteur', 'opéra', 'résultat', 'état', 'catastrophique', 'commenter', 'micro', 'zone', 'contact', 'analyste', 'cyrill', 'lattre', 'retrouver', 'émission', 'pierre', 'jovanovic', 'journaliste', 'abdoulaye', 'diallo', 'géopolitologue', 'malien', 'sujet', 'rim', 'boukhari', 'algérien', 'driss', 'addar', 'marocain', 'table', 'rond', 'sécurité', 'alimentaire', 'clé', 'avenir', 'organiser', 'moscou', 'hawa', 'secrétaire', 'exécutif', 'autorité', 'développement', 'intégré', 'liptako', 'gourma', 'importance', 'éducation', 'jeunesse', 'africain', 'hicham', 'jebbari', 'réalisateur', 'problématique', 'piste', 'cinéma', 'maghreb', 'occasion', 'festival', 'arabe', 'radio', 'télévision', 'écouter', 'version', 'allégé', 'post', 'meilleur', 'qualité', 'lecteur', 'site', 'podcast', 'plateforme', 'castbox', 'casts', 'addict', 'sputnikradio']"
2025,7,3,2,"['realpolitik', 'poutine', 'récent', 'appel', 'téléphonique', 'décrypter', 'homme', 'politique', 'français', 'conversation', 'président', 'devoir', 'situation', 'géopolitique', 'iran', 'estimer', 'sputnik', 'afrique', 'françois', 'asselineau', 'retrait', 'potentiel', 'traité', 'nucléaire', 'tnp', 'combiner', 'accusation', 'aiea', 'entretien', 'parti', 'mettre', 'résistance', 'pression', 'critique', 'manque', 'respect', 'initial', 'précédent', 'échange', 'dernier', 'fois', 'parler', 'trouver', 'judicieux', 'enregistrer', 'propos', 'rappeler', 'diffuser', 'public', 'emmanuel', 'exprimer', 'étranger', 'commissaire', 'européen', 'haut', 'représentant', 'union', 'pouvoir', 'image', 'générer', 'ia']"
2025,7,2,1,"['manière', 'remettre', 'france', 'europe', 'jeu', 'politique', 'international', 'analyste', 'français', 'entretien', 'poutine', 'directeur', 'think', 'tank', 'strategiker', 'récent', 'appel', 'chef', 'hexagone', 'kremlin', 'témoigner', 'réalisme', 'stratégique', 'face', 'assise', 'russie', 'position', 'ukraine', 'temps', 'conflit', 'israélo', 'iranien', 'européen', 'retrouver', 'périphérique', 'usa', 'traiter', 'indique', 'plaquever', 'sputnik', 'afrique', 'euro', 'globaliste', 'tête', 'chercher', 'montrer', 'mondialiste', 'présent', 'acteur', 'compte', 'voir', 'conséquent', 'niveau', 'symbolique', 'reprise', 'dialogue', 'initiative', 'pointe', 'russophobie', 'géopolitique', 'image', 'générer', 'ia']"
2025,7,2,2,"['poutine', 'répondre', 'coup', 'fil', 'motif', 'président', 'russe', 'pousser', 'renouer', 'dialogue', 'point', 'mort', 'dévoiler', 'dmitri', 'peskov']"
2025,7,2,3,"['instant', 'nouveau', 'sanction', 'tomber', 'enlever', 'imposer', 'retomber', 'boomerang', 'économie', 'france', 'laisse', 'faire', 'envie', 'suicider', 'problème', 'changer', 'russie', 'ajouter']"
2025,7,2,4,"['conversation', 'téléphonique', 'poutine', 'lieu', 'initiative', 'pari', 'indique', 'kremlin', 'président', 'russe', 'exprimer', 'reprise', 'volonté', 'engager', 'dialogue', 'ajouter', 'échange', 'bon', 'occasion', 'transmettre', 'position', 'instructif', 'durer', 'heure']"
2025,7,1,1,"['principal', 'événement', 'monde', 'premier', 'juillet', 'soir', 'vladimir', 'poutine', 'emmanuel', 'dialogue', 'téléphonique', 'évoquer', 'conflit', 'irano', 'israélien', 'dossier', 'nucléaire', 'téhéran', 'crise', 'ukrainien', 'base', 'écoute', 'rufisque', 'an', 'contrôle', 'français', 'passer', 'autorité', 'sénégalais', 'ministre', 'malien', 'abdoulaye', 'maïga', 'réaffirmer', 'ambition', 'alliance', 'état', 'sahél', 'faire', 'région', 'puissance', 'panafricain', 'renforcer', 'lutte', 'antiterroriste', 'relation', 'réformer', 'institution', 'financier', 'mondial', 'ibrahim', 'traoré', 'lancer', 'vaste', 'projet', 'réhabilitation', 'construction', 'barrage', 'burkina', 'faso', 'booster', 'agriculture', 'autosuffisance', 'alimentaire', 'guinée', 'établir', 'record', 'exportation', 'bauxite', 'million', 'tonne', 'trimestre']"
2025,7,1,2,"['vladimir', 'poutine', 'entretien', 'téléphonique', 'emmanuel', 'annoncer', 'kremlin', 'leader', 'discuter', 'conflit', 'irano', 'israélien', 'frappe', 'américain', 'installation', 'nucléaire', 'iranien', 'prononcer', 'faveur', 'résolution', 'dossier', 'moyen', 'politique', 'diplomatique', 'millimètre', 'souligner', 'rôle', 'particulier', 'jouer', 'pays', 'membre', 'permanent', 'conseil', 'sécurité', 'onu', 'maintien', 'paix', 'evoquer', 'crise', 'ukrainien', 'chef', 'noter', 'conséquence', 'occidental', 'dirigeant', 'russe', 'traîner', 'longueur', 'hostilité', 'ukraine', 'fournir', 'arme', 'kiev', 'agir', 'président', 'septembre']"
2025,7,31,1,"['ukraine', 'sacrifier', 'patrimoine', 'slave', 'orthodoxe', 'arme', 'avantage', 'stratégique', 'relique', 'laure', 'kiev', 'envoyer', 'étranger', 'risquer', 'revenir', 'alerter', 'diplomatie', 'russe', 'marier', 'zakharova', 'début', 'objet', 'confisquer', 'prétexte', 'respectable', 'préservation', 'expliquer', 'sputnik', 'denis', 'loukachin', 'expert', 'évaluation', 'œuvre', 'art', 'propriétaire', 'consulting', 'clair', 'fonctionnaire', 'scrupuleux', 'impliquer', 'pouvoir', 'tirer', 'profit', 'trésor', 'culturel', 'inestimable', 'valeur', 'marchand', 'réel', 'élevé', 'ajouter', 'chef', 'péril', 'icône', 'xvie', 'xviie', 'xviii', 'siècle', 'peinture', 'huile', 'dessin', 'ancien', 'fragile', 'endommager', 'transport', 'hasardeux', 'byzantin', 'vie', 'viie', 'france', 'accord', 'unesco', 'transférer', 'grotte', 'europe', 'révéler', 'service', 'danger', 'disparition', 'exposer', 'musée', 'occidental', 'restitution', 'tomber', 'main', 'collectionneur', 'priver', 'perdre', 'destruction', 'perte', 'irréparable', 'commun', 'culture']"
